RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary
1438,60465431,Williams,474,Germany,Male,38,0,33284.37,1,1,1,56827.17
1439,77010229,Payne,771,Spain,Male,70,5,243299.04,2,0,1,146584.45
1440,43123321,Li,702,France,Female,35,8,208714.35,1,0,0,21741.8
1441,66193882,Thompson,372,France,Female,54,10,10557.62,1,1,0,150411.87
1442,39222385,Maxwell,412,Germany,Female,62,3,89597.88,2,1,1,9140.96
1443,41283284,Marshall,492,France,Female,49,10,33815.1,2,1,1,40403.57
1444,97465974,Dominguez,830,Germany,Male,53,1,0.0,2,1,0,158393.0
1445,24521726,Welch,502,France,Male,34,3,70956.34,1,1,1,148555.33
1446,67169536,Cain,494,France,Male,52,0,0.0,1,1,1,95265.22
1447,27914701,Brown,574,France,Female,66,2,243470.49,1,1,0,9996.54
1448,78604598,Parsons,844,Germany,Female,77,9,0.0,1,1,1,121978.75
1449,99106981,Ellis,799,Germany,Female,28,8,158600.33,1,0,1,81344.82
1450,90941984,Carter,811,France,Female,80,9,0.0,1,0,1,63305.63
1451,37156595,Williams,658,Spain,Male,38,4,146843.59,1,1,0,128082.13
1452,96443225,Gonzalez,453,France,Male,69,10,0.0,1,1,0,87322.91
1453,61877453,Williams,453,France,Male,72,5,197920.06,2,0,1,18484.22
1454,22670831,Mahoney,784,Germany,Female,70,2,118056.71,1,1,0,183190.09
1455,69452982,Robertson,388,France,Female,43,4,56799.22,1,0,0,155698.62
1456,88016815,Hays,784,Germany,Female,79,10,22697.78,2,1,0,11275.64
1457,42552402,Daniels,547,Spain,Female,21,7,0.0,1,0,1,105012.77
1458,87570016,King,483,Germany,Female,51,5,118026.37,2,1,0,16675.51
1459,99807587,Mullins,416,Germany,Female,69,3,91175.43,1,1,0,167457.97
1460,68667095,Lee,740,Germany,Male,65,1,190424.99,1,0,0,122602.79
1461,18247729,Kelly,528,France,Female,77,8,94412.83,1,1,1,34489.83
1462,84191649,Norman,805,France,Female,35,0,0.0,1,1,0,4148.27
1463,77240099,Glenn,391,France,Female,57,0,0.0,2,0,0,6316.2
1464,16606140,Rivera,797,Spain,Male,52,3,240599.06,3,0,1,101473.09
1465,96459363,Martinez,849,France,Male,58,6,233763.55,1,1,0,146874.7
1466,47993103,Richardson,364,France,Female,46,0,88856.95,1,1,0,24168.09
1467,27593678,Preston,460,Spain,Male,69,8,85839.31,2,1,0,44256.81
1468,91654854,Paul,506,Spain,Male,46,3,11631.17,1,0,1,65451.99
1469,58264366,Kline,638,Spain,Male,55,2,0.0,2,1,1,43615.36
1470,45025706,Hughes,849,Germany,Female,59,0,0.0,1,0,0,78267.31
1471,12416551,Beltran,827,France,Male,38,9,133327.97,4,1,0,111923.0
1472,94764919,Crawford,580,Spain,Male,59,3,34225.99,1,1,0,136987.35
1473,50304034,Jimenez,760,France,Male,30,8,0.0,1,1,0,192755.04
1474,72309700,Glass,769,France,Female,66,9,0.0,3,1,0,186168.73
1475,93622193,Stone,506,Germany,Male,58,5,0.0,2,1,0,114025.39
1476,80149899,Owen,387,Germany,Female,34,5,101413.69,2,1,1,146830.01
1477,36675403,Acosta,790,Spain,Male,73,0,59631.44,2,1,0,190174.44
1478,16138708,Miller,446,Spain,Female,26,9,153144.15,2,1,0,16694.39
1479,48788946,Morrison,834,Spain,Female,58,1,39907.62,1,1,0,1126.95
1480,72527934,Short,760,France,Female,18,10,53695.15,2,1,1,5959.95
1481,72814920,Gardner,788,Germany,Female,19,5,154683.13,1,1,0,112669.87
1482,48051306,Morris,638,Spain,Female,77,1,248745.99,2,1,1,152566.69
1483,69818416,Miller,603,Spain,Male,65,2,51972.14,4,1,0,73414.99
1484,24374511,Guerrero,545,France,Male,46,3,249234.2,1,1,0,109047.83
1485,65123491,Parker,435,France,Male,50,10,218122.57,1,1,0,103273.26
1486,39429481,Morrison,671,Spain,Female,27,4,137883.31,1,1,0,18954.18
1487,66455989,Simmons,359,France,Female,67,8,96593.51,1,1,0,64317.65
1488,82434734,Norris,354,Germany,Female,75,3,11863.99,3,1,0,3887.03
1489,44234482,Bell,472,France,Male,77,10,199346.83,1,1,1,22141.14
1490,98073631,Williams,679,France,Female,57,8,32934.18,1,1,0,162371.64
1491,38944126,Berg,702,Germany,Female,38,10,0.0,2,1,0,165882.7
1492,94181986,Gomez,467,France,Female,45,9,203319.05,3,1,0,160389.26
1493,67889439,Bolton,643,Germany,Female,28,2,0.0,2,1,1,145363.73
1494,13240868,Hill,746,France,Male,72,7,171137.46,2,1,0,158662.57
1495,91731679,Whitney,508,France,Female,51,0,0.0,2,0,1,134196.47
1496,63299306,Gould,652,France,Female,25,10,0.0,4,0,0,133966.67
1497,55105783,Jones,577,Germany,Female,76,8,0.0,2,0,0,133472.36
1498,79054052,Walsh,714,France,Female,39,8,0.0,2,1,1,102808.56
1499,43154725,Cox,565,Germany,Male,25,9,231679.56,1,1,1,72669.45
1500,87256605,Owen,785,Germany,Female,66,1,115777.37,1,0,0,146039.05
1501,63854239,Shelton,533,Germany,Male,32,3,151150.26,2,1,1,59729.2
1502,17355884,Cisneros,364,Germany,Male,34,7,23857.86,3,1,1,108580.43
1503,10579649,Thomas,506,France,Female,77,6,175499.94,3,1,0,86671.12
1504,26102578,Lawson,485,France,Female,40,0,117080.91,4,1,0,55324.46
1505,81979786,Harrington,610,Germany,Male,41,4,0.0,2,1,0,194937.98
1506,83373114,Johnson,506,France,Female,62,6,200078.33,2,0,1,51750.33
1507,28811080,Jones,396,Spain,Female,36,3,0.0,2,1,0,61858.61
1508,29950354,Osborne,673,Spain,Male,22,0,101315.65,2,0,0,32317.5
1509,95862055,Diaz,681,France,Male,49,8,222534.27,1,1,1,164596.13
1510,82554758,Reyes,522,Germany,Male,61,4,51525.73,1,1,1,117317.88
1511,92347140,Bradley,479,Spain,Male,18,10,0.0,3,0,0,122607.85
1512,83113943,Jacobs,760,France,Male,40,1,249596.5,1,0,1,164112.28
1513,23440175,Shelton,444,Germany,Male,54,7,216591.74,3,1,1,68583.93
1514,89981958,Rush,464,France,Female,25,10,0.0,1,1,1,38726.69
1515,18624138,Watson,592,Germany,Female,30,1,136259.8,2,1,0,39681.07
1516,70672200,Hines,769,Spain,Female,25,2,0.0,2,0,0,146523.96
1517,96254512,Berry,641,Germany,Female,74,9,188085.39,2,0,0,122823.03
1518,38586909,Moreno,631,Germany,Female,40,0,0.0,1,1,1,41267.78
1519,82460290,Sanders,648,Spain,Female,60,10,42002.67,3,0,0,29013.08
1520,46742450,Banks,632,Germany,Female,18,1,173129.15,2,1,0,24137.46
1521,45486255,Wright,418,Germany,Female,62,6,0.0,1,0,1,125559.73
1522,55131515,Wilson,497,Germany,Female,68,9,220164.43,2,1,1,23.73
1523,34717510,Fitzgerald,360,Germany,Male,41,1,236506.75,1,0,0,3663.87
1524,60149267,Porter,603,Spain,Male,52,5,90136.59,1,0,1,77910.63
1525,27501784,Hughes,679,Spain,Female,41,2,187690.79,1,1,0,138269.97
1526,65179372,Hoffman,709,Spain,Female,34,3,133990.62,3,1,0,139007.88
1527,97887255,Green,387,Germany,Male,22,10,0.0,2,0,0,86023.65
1528,61001895,Green,483,France,Male,37,7,181985.51,2,0,1,138214.72
1529,11567692,Griffin,549,Spain,Male,38,2,119858.52,1,0,1,104219.24
1530,73438899,Davies,372,Germany,Female,57,9,184068.9,1,1,0,195386.28
1531,99345603,Mitchell,652,Spain,Male,75,5,149575.41,4,1,0,32492.04
1532,99382076,Hendricks,695,France,Male,48,0,11168.42,2,0,0,120133.45
1533,39650763,Henry,651,Spain,Male,63,6,51615.06,3,1,0,98247.76
1534,12470352,Martinez,712,France,Female,53,7,142464.73,1,1,1,38893.27
1535,43904261,Farrell,745,France,Male,28,10,0.0,1,1,0,149998.09
1536,95801963,Hayes,567,Germany,Female,69,7,119911.17,3,1,0,55101.6
1537,62102474,Roach,490,Germany,Male,32,2,91315.13,2,1,1,76341.96
1538,49731409,Wallace,453,France,Male,36,9,75650.09,1,0,0,74966.11
1539,91254488,Miller,795,Germany,Female,24,0,220714.81,1,0,0,48840.89
1540,79721766,Fleming,559,France,Male,68,8,0.0,2,1,0,86141.07
1541,11286479,Bruce,822,France,Male,45,5,102991.95,1,1,0,94669.18
1542,13930174,Flores,830,France,Male,68,10,216560.28,2,1,0,148844.33
1543,42108286,Reed,460,Spain,Female,60,8,211215.91,1,1,1,153013.71
1544,89798155,Brown,453,France,Female,75,6,16912.28,1,1,1,31711.19
1545,80043176,Daniels,665,France,Female,22,0,164334.64,4,1,1,118554.46
1546,81967219,Vance,520,Germany,Male,22,0,191569.4,1,0,1,179239.56
1547,79215772,York,809,France,Female,47,5,0.0,2,1,0,21757.32
1548,35813782,Joseph,841,Spain,Male,71,4,157283.97,2,0,1,94582.81
1549,34939988,Ho,705,Spain,Male,49,8,0.0,1,0,1,150070.62
1550,92901583,Little,845,Spain,Male,25,1,134150.44,1,1,1,122298.27
1551,24085170,Leon,673,France,Male,27,7,91412.87,2,0,1,20117.13
1552,68205295,Hicks,482,Germany,Male,55,10,0.0,1,0,1,79321.23
1553,75957736,Martinez,725,Germany,Male,64,4,207953.67,1,0,1,101447.9
1554,97206188,Harris,642,France,Male,49,1,179782.31,1,1,1,199169.12
1555,75368292,Taylor,677,France,Male,65,9,18907.2,2,1,1,35721.58
1556,12113685,Tyler,476,France,Female,45,10,225859.01,2,0,0,196484.75
1557,39882098,Johnson,455,France,Female,34,10,55310.57,2,1,1,75229.96
1558,52040457,Spencer,846,Spain,Male,48,5,203344.53,1,0,0,40064.1
1559,68371528,Wood,441,Spain,Female,25,9,128166.95,2,1,1,82821.82
1560,46374104,Lara,636,France,Female,57,7,43526.17,4,1,1,122799.02
1561,40449133,Arnold,727,France,Female,42,3,201112.16,2,1,1,42699.48
1562,36659342,Salazar,742,Spain,Male,26,1,29011.16,2,1,0,58287.82
1563,77457356,Miller,400,France,Female,19,10,92392.23,2,1,0,170909.3
1564,34531117,Parker,378,Spain,Male,32,4,0.0,3,1,1,199801.89
1565,45577433,Key,811,France,Female,67,1,0.0,3,1,0,63634.54
1566,33948500,Higgins,645,Spain,Female,20,1,249404.35,1,1,1,29771.36
1567,93232828,Fox,646,Germany,Female,66,5,21883.03,1,1,0,158634.16
1568,48080363,Hammond,563,France,Male,53,10,0.0,1,1,0,120091.14
1569,93369691,Morrow,616,France,Male,79,9,83663.46,1,0,0,20080.23
1570,14338748,Jones,756,Germany,Male,21,8,177221.16,1,0,1,189354.3
1571,48179634,Compton,606,Spain,Male,31,3,0.0,2,1,0,15609.91
1572,70651173,Day,651,France,Male,58,5,43432.56,1,1,0,125071.28
1573,75903115,Cole,450,Germany,Male,58,6,134846.71,2,1,1,84787.45
1574,85547046,Frazier,754,France,Male,42,10,0.0,2,0,0,111324.78
1575,25924646,Cooper,695,Spain,Male,75,5,0.0,1,0,1,42642.84
1576,73993202,Humphrey,459,Spain,Male,72,7,13998.51,3,1,1,137622.08
1577,24894285,Deleon,769,France,Female,79,3,200603.76,2,1,0,191943.94
1578,66605981,Bowman,531,France,Female,80,0,54498.12,1,0,1,91685.17
1579,60023528,White,820,France,Male,67,6,78753.7,1,1,0,104591.66
1580,52083057,Burch,662,Germany,Female,27,2,248306.43,1,1,0,47962.33
1581,72943978,Reynolds,350,France,Female,38,5,0.0,2,1,1,178373.6
1582,13228335,Bartlett,668,France,Male,53,1,21499.33,1,1,0,194234.88
1583,29772958,Brown,787,Spain,Male,29,8,245886.43,2,1,0,157259.38
1584,63887722,Martinez,404,France,Female,44,0,133673.25,2,1,1,108554.7
1585,81433706,Hernandez,720,Germany,Male,57,5,130763.0,1,1,1,191359.36
1586,53204081,Martin,773,France,Female,19,5,159084.72,3,0,0,30770.01
1587,58669106,Morris,748,France,Male,71,4,96101.38,1,1,1,95698.17
1588,88099212,Fletcher,498,France,Female,30,4,92019.72,3,0,1,107521.14
1589,98337854,Reed,780,Germany,Male,70,0,198761.37,1,0,1,98383.28
1590,90053757,Everett,806,Germany,Female,49,9,166027.17,2,1,1,160483.66
1591,31251068,Jacobson,658,Spain,Female,48,4,0.0,1,1,0,134080.58
1592,81752002,Singleton,486,France,Female,33,1,0.0,2,1,0,25331.69
1593,91838927,King,551,France,Female,49,6,13023.14,2,1,1,69290.26
1594,62835801,Reid,785,Spain,Male,49,2,0.0,1,1,0,67815.37
1595,65851366,Pierce,662,France,Female,77,3,44469.13,2,1,1,113126.44
1596,61285266,Martinez,466,France,Male,51,2,0.0,1,1,1,58291.68
1597,91596333,Turner,503,France,Female,28,2,67855.44,2,1,0,23454.35
1598,90928654,Ferguson,774,Spain,Male,27,3,203228.04,3,0,0,130736.53
1599,60364447,Shaw,640,Spain,Female,32,4,74114.58,1,1,0,170207.39
1600,24508208,Jackson,412,France,Male,34,0,75757.31,1,1,0,186321.62
1601,66765332,David,593,France,Female,57,3,0.0,1,1,1,194515.68
1602,68599488,Moore,374,Germany,Female,35,10,54264.45,2,1,1,156223.37
1603,29177157,Hopkins,439,Spain,Male,72,7,189351.41,1,1,0,27940.49
1604,73608858,Le,424,France,Female,26,9,0.0,1,1,1,170622.36
1605,20935958,Jacobs,643,Spain,Female,42,6,79661.23,1,1,0,79992.01
1606,81642926,Kirby,735,France,Female,57,8,234374.33,1,1,0,145982.26
1607,13279115,Elliott,740,France,Female,76,4,162293.55,4,0,0,106253.6
1608,30151283,Bryan,559,France,Male,31,9,48027.53,1,0,1,165721.23
1609,42342081,Johnson,824,France,Female,77,3,0.0,2,1,1,85101.15
1610,45664004,Williams,767,France,Male,75,7,243582.61,2,0,0,12358.76
1611,98360840,May,696,Spain,Male,42,8,234598.27,2,1,0,111364.74
1612,52750867,Ray,366,France,Male,67,6,227473.01,1,1,0,34258.11
1613,59535057,Curtis,477,France,Male,39,6,0.0,2,0,0,193103.53
1614,96030204,Wang,776,France,Female,69,4,0.0,3,0,1,105392.61
1615,11129429,Butler,792,Spain,Female,47,3,23736.81,1,1,1,110711.76
1616,96627655,Fowler,713,Spain,Male,37,9,244471.73,1,1,0,181453.14
1617,46821533,Jimenez,600,France,Female,38,0,26633.87,1,1,0,124917.05
1618,48081660,Burton,528,France,Female,61,9,25417.26,1,1,1,60545.88
1619,81671770,Roberts,531,France,Male,49,9,172514.79,1,1,0,59218.92
1620,26572175,Frye,501,France,Male,68,6,0.0,2,1,1,100315.73
1621,44928772,Webb,374,France,Male,63,0,199365.48,1,1,1,173321.65
1622,14016284,Ballard,804,Germany,Female,66,0,194290.33,2,1,0,158945.87
1623,79044068,Cohen,529,Germany,Male,73,4,136492.04,2,0,1,192548.12
1624,29278205,Evans,547,Germany,Male,38,8,223656.79,1,1,1,14377.22
1625,81828429,Jones,850,France,Female,52,5,197047.64,2,1,1,53665.21
1626,70542904,Brown,693,France,Female,75,2,76746.92,1,0,1,16041.54
1627,72106194,Gonzales,510,Germany,Female,49,2,209904.97,3,0,0,150215.84
1628,88748119,Washington,526,Germany,Female,47,6,0.0,1,1,1,28166.74
1629,64647355,Harris,634,France,Female,72,5,49503.83,2,0,1,19977.26
1630,89463877,Lawson,412,Spain,Female,56,8,31557.31,2,0,1,112334.44
1631,74683707,Edwards,840,France,Female,66,5,0.0,1,1,0,82296.94
1632,76639417,Higgins,499,France,Female,29,4,188424.44,1,1,0,143020.27
1633,27326850,Gross,503,France,Male,58,9,81869.85,2,1,0,97403.08
1634,74559404,Valencia,505,Spain,Female,64,6,70607.29,1,1,1,85066.92
1635,46790577,Hester,719,France,Male,35,0,0.0,3,1,0,85100.09
1636,29882254,Anderson,818,Spain,Female,38,6,94997.01,4,1,0,174375.28
1637,71862308,Wood,398,France,Female,30,2,234501.96,1,0,0,79045.13
1638,62243598,Hoffman,804,France,Male,79,8,220387.32,1,1,1,66679.43
1639,63320379,Flores,686,Germany,Female,38,5,79091.12,1,1,0,67707.02
1640,37006804,Owens,433,France,Male,79,8,129807.75,1,1,0,39320.16
1641,87380543,Adams,710,France,Female,25,4,16448.24,2,1,0,172137.77
1642,29717855,Wright,526,France,Male,63,6,0.0,2,1,1,29326.16
1643,68430449,Davis,497,Spain,Male,57,3,75172.11,1,1,1,181722.15
1644,82809326,Roberts,467,Germany,Female,63,6,128435.2,1,1,0,56693.54
1645,34259251,Cruz,691,France,Male,24,0,126930.88,1,1,0,179885.36
1646,78820502,Gilbert,825,France,Male,40,6,24172.03,1,1,0,158164.13
1647,56746466,Wright,412,Germany,Female,61,7,0.0,2,1,1,116397.5
1648,86436516,Grimes,538,France,Female,49,4,0.0,1,1,1,133894.0
1649,33821608,Moore,709,France,Male,28,1,73733.82,2,1,0,65168.82
1650,47289700,Murphy,398,France,Female,39,4,0.0,2,0,1,114845.72
1651,59576216,Lane,676,Germany,Male,39,5,116505.12,2,0,0,58480.58
1652,98863268,Edwards,606,France,Male,60,1,0.0,1,1,1,80454.56
1653,77897895,Hines,573,Germany,Male,42,5,235038.75,2,1,0,152932.51
1654,60301115,Jimenez,490,Germany,Female,39,5,205603.68,2,0,1,48786.51
1655,82014693,Robertson,827,Spain,Female,45,0,0.0,2,0,0,167769.2
1656,11238503,Jimenez,564,Spain,Male,46,0,85732.83,1,1,1,75176.57
1657,50370194,Parker,784,France,Male,30,10,174154.03,1,1,0,106433.99
1658,36640196,Johnson,728,Germany,Male,35,9,12402.5,2,1,0,188392.1
1659,77441924,Landry,789,Spain,Female,19,2,0.0,1,1,0,136251.13
1660,99820120,Wagner,560,France,Male,46,9,0.0,1,1,0,129120.82
1661,79063065,Levy,667,France,Female,38,9,132317.55,4,0,1,142321.55
1662,54623250,Lewis,381,France,Male,32,2,0.0,1,1,0,183622.27
1663,43478301,Gomez,507,Spain,Male,69,3,0.0,1,1,1,49702.74
1664,67887203,Williams,634,France,Male,44,1,53887.49,1,0,1,122648.24
1665,19674031,Simpson,654,France,Male,67,8,81169.02,2,1,0,80078.77
1666,17115375,Khan,778,Germany,Female,48,9,0.0,1,1,0,2371.06
1667,68864271,Pena,826,Spain,Female,32,10,0.0,2,1,0,25060.18
1668,16787839,Ruiz,635,France,Female,68,6,116865.77,1,1,0,64998.38
1669,88180369,Herrera,493,Spain,Female,40,6,25001.67,1,1,1,112999.99
1670,74244116,Boone,773,Spain,Female,41,5,48198.18,2,1,1,176294.96
1671,89530782,Jordan,368,France,Male,61,2,0.0,1,1,1,158222.82
1672,13480030,Khan,367,Germany,Female,30,5,49700.84,4,1,1,110666.73
1673,16809368,Luna,606,Germany,Female,39,7,18316.17,1,1,0,14774.08
1674,18775412,Gallagher,427,Spain,Female,60,7,123117.23,1,1,1,57181.26
1675,11860288,Diaz,720,Germany,Female,54,10,11690.3,1,1,0,73341.73
1676,54164413,Morales,524,Spain,Male,78,8,0.0,1,1,0,124343.44
1677,86623366,Hudson,847,France,Male,50,0,0.0,4,0,1,12984.72
1678,34088202,Lee,543,France,Male,73,0,0.0,3,1,1,106038.71
1679,52937710,Tran,825,France,Female,20,2,241582.86,1,1,1,180292.92
1680,40780426,Jones,462,France,Male,80,2,75199.41,2,0,1,141086.54
1681,51597480,Gordon,463,Spain,Male,71,9,0.0,2,0,1,159415.36
1682,11710525,Duran,571,France,Female,36,7,162551.68,1,1,1,136335.13
1683,63263473,Ramirez,515,France,Female,40,9,235719.33,1,0,0,41317.82
1684,24411443,Hays,784,France,Female,46,0,105917.92,3,0,0,22096.76
1685,92336449,Becker,668,France,Male,47,1,34454.02,4,1,0,165898.13
1686,75177795,Wilson,481,France,Female,56,1,0.0,4,0,1,139100.89
1687,69514865,Hester,734,France,Male,61,2,96494.57,2,1,0,115012.31
1688,18911707,Long,613,Spain,Male,64,5,81638.34,2,1,0,37856.57
1689,21244866,Norton,762,France,Male,42,0,0.0,1,1,0,120668.99
1690,25265703,Morgan,404,Germany,Male,54,1,0.0,1,1,0,6264.36
1691,90570116,Mcmillan,708,Germany,Male,64,0,135399.23,1,1,0,23767.83
1692,13595775,Fischer,480,Germany,Female,25,4,91346.75,2,1,0,62378.03
1693,63894100,Gonzalez,637,France,Male,59,6,0.0,2,1,1,88747.66
1694,28798229,Hicks,615,Spain,Male,75,7,248948.57,2,1,1,24112.9
1695,47304949,Porter,807,Germany,Male,33,9,0.0,3,1,1,23988.04
1696,28943140,Williams,816,France,Male,25,0,0.0,3,1,0,145178.73
1697,18541962,Taylor,715,France,Male,18,6,141353.14,4,1,1,113943.88
1698,11516008,Cook,511,France,Female,61,4,0.0,1,1,1,106748.4
1699,98222796,Wells,729,Spain,Male,22,9,16592.94,2,1,0,90486.9
1700,27135989,Bryant,830,Germany,Male,20,0,209613.91,2,1,1,195308.62
1701,74311923,Obrien,436,France,Male,18,2,0.0,1,1,0,9960.06
1702,95305410,Robertson,404,France,Male,21,6,112239.4,4,1,1,36125.44
1703,83258508,Murphy,825,Spain,Female,57,9,153846.06,3,0,0,129501.55
1704,69524853,Austin,637,Spain,Male,52,0,0.0,1,1,0,27273.13
1705,70402442,Martin,527,Germany,Male,49,6,0.0,1,1,1,117876.19
1706,72874250,Ewing,740,Germany,Male,59,4,220899.17,2,1,0,113552.25
1707,22280148,Stevenson,698,Spain,Male,51,0,181470.32,2,0,1,194201.04
1708,68829702,Evans,357,Germany,Female,60,0,37782.41,3,1,0,176677.3
1709,85003664,Rogers,670,France,Female,42,0,181091.77,1,1,1,189110.67
1710,77168653,Clayton,662,France,Female,27,10,0.0,1,1,1,22720.47
1711,92496190,Patel,596,Spain,Male,38,8,122084.29,1,1,0,173629.69
1712,66304970,Erickson,672,France,Female,63,10,57762.71,1,1,1,25818.13
1713,86371361,Evans,821,France,Female,56,2,0.0,1,1,1,126586.44
1714,55792904,Cabrera,820,Spain,Female,44,4,0.0,3,1,1,144015.63
1715,98969292,Richardson,792,Germany,Female,44,10,207674.94,1,1,0,32170.7
1716,96487935,Nunez,604,Spain,Female,19,9,182578.15,1,1,0,126531.88
1717,72705064,Whitney,677,France,Male,58,8,0.0,1,1,1,10492.1
1718,67161132,Silva,403,Spain,Female,65,5,72150.79,1,1,1,58653.22
1719,81136740,Robles,598,France,Female,30,8,26897.29,2,0,0,184231.7
1720,29086333,Swanson,588,Germany,Female,26,7,148951.68,2,1,0,34346.23
1721,27939709,Watts,578,France,Male,69,7,0.0,2,1,1,13054.0
1722,25627823,Johnson,416,France,Male,53,0,214429.68,1,1,0,88735.64
1723,22160254,Wells,400,France,Female,39,8,123113.99,1,1,0,170123.64
1724,54589701,Coffey,446,Germany,Male,59,5,168493.18,1,1,1,15334.48
1725,52468047,Patton,441,France,Male,43,8,145454.89,1,0,0,71107.07
1726,35297965,Parsons,844,Germany,Female,75,2,0.0,2,1,0,179954.97
1727,29453370,Lane,613,France,Male,71,2,0.0,1,1,0,23631.11
1728,27899077,Griffith,767,France,Female,29,5,240931.1,2,1,1,62133.7
1729,85772551,Silva,640,Germany,Female,34,8,206393.88,1,0,0,155684.12
1730,21391554,Jackson,445,Spain,Female,31,6,201374.65,2,1,1,108642.2
1731,35554655,Fuller,437,France,Male,31,2,134387.13,3,1,0,166466.63
1732,16125568,Harvey,427,Germany,Female,74,2,0.0,2,1,0,22319.08
1733,56418028,Randall,637,Spain,Female,51,1,77524.15,2,1,1,184110.83
1734,40195262,Hernandez,469,Germany,Male,70,8,88902.43,4,1,1,186982.36
1735,74041419,Becker,651,Germany,Female,74,2,214750.76,2,0,1,31062.6
1736,40091529,Johnson,840,France,Male,37,10,97815.83,1,1,1,6775.09
1737,45370121,Vaughan,749,France,Male,28,4,35733.37,1,1,0,197968.28
1738,13616177,Rodriguez,801,France,Female,33,8,61154.11,2,0,1,96450.32
1739,31925931,Smith,849,France,Male,68,7,10920.91,2,1,1,114415.08
1740,97348733,Edwards,514,Spain,Female,48,1,228338.48,1,1,1,123180.95
1741,18919983,Hernandez,531,France,Male,72,2,38075.93,1,0,0,157933.69
1742,23916421,Vaughn,818,France,Male,23,1,25145.53,4,1,0,162397.59
1743,54466808,Jenkins,747,Spain,Male,73,7,0.0,1,1,1,38785.04
1744,99786519,Hampton,572,Germany,Male,36,5,0.0,1,1,1,47327.35
1745,21712724,Knapp,660,Spain,Female,54,5,0.0,1,1,1,175366.61
1746,30950007,Salas,781,Germany,Female,75,8,225555.15,2,1,1,163903.52
1747,47145438,Fitzgerald,815,France,Male,21,7,17299.81,1,1,0,123523.88
1748,42970681,Brown,356,Germany,Female,64,3,36882.81,2,0,1,198939.83
1749,75159528,Taylor,679,Germany,Female,78,3,190748.52,1,1,0,147036.79
1750,25149375,Clark,612,France,Female,21,8,151030.48,2,1,1,43167.35
1751,68906845,Nguyen,510,France,Female,37,0,75799.37,2,1,1,169328.81
1752,27244369,Bates,500,France,Female,27,1,65776.97,1,1,0,82946.53
1753,79938571,Fox,434,Germany,Female,41,1,106275.51,2,0,1,7230.53
1754,71355590,Edwards,496,France,Female,71,5,113162.72,1,1,1,64284.26
1755,65996904,Thompson,461,Germany,Male,52,3,0.0,1,1,1,152710.25
1756,98633944,Barr,730,France,Female,43,10,103304.42,2,1,1,192041.24
1757,32598405,Peterson,752,France,Male,54,9,138677.29,1,1,0,55227.28
1758,60552768,Gomez,385,France,Male,55,2,0.0,2,1,1,49303.26
1759,76958799,Ingram,634,France,Male,38,2,72090.63,1,1,1,112723.32
1760,26798395,Le,537,France,Female,71,2,113682.53,1,1,0,162336.78
1761,47740143,Schneider,431,France,Female,57,5,213741.73,1,1,1,149305.14
1762,14729283,Steele,351,France,Male,56,7,0.0,2,1,0,111991.78
1763,60985372,Bishop,734,Spain,Male,38,10,126972.27,1,0,1,126277.94
1764,46960165,Lee,652,Germany,Female,27,6,52245.94,2,0,1,48419.79
1765,88813310,Wright,546,Germany,Female,55,3,40980.69,1,1,1,86514.85
1766,82114567,Grant,753,Spain,Female,63,10,77631.36,1,0,0,51073.13
1767,60884414,Walker,360,Spain,Male,21,3,0.0,2,1,0,176883.59
1768,44542560,Dudley,583,Spain,Male,77,10,31957.0,2,0,1,22510.9
1769,77411340,Evans,735,France,Female,74,9,0.0,1,0,0,135948.11
1770,33993242,Roberts,544,Germany,Female,62,10,207074.18,2,1,1,52056.64
1771,13971473,Clark,820,Spain,Male,37,10,0.0,1,1,0,95115.48
1772,66669004,Bush,468,Spain,Female,34,10,183464.48,2,1,1,59882.56
1773,75232853,Stewart,745,Germany,Female,72,1,199342.49,3,1,0,64649.06
1774,58193469,Bailey,369,France,Male,24,0,22652.74,3,1,1,52078.6
1775,87721485,Peck,610,Spain,Male,21,8,0.0,2,0,0,150558.58
1776,75544294,Pope,642,France,Male,46,1,61746.34,1,1,0,73143.17
1777,64506737,Hill,771,France,Male,31,7,0.0,2,1,0,145271.4
1778,27981923,Martinez,605,France,Female,20,8,126977.51,2,1,0,91213.99
1779,58069136,Rhodes,571,France,Male,41,3,161651.24,1,1,1,109449.21
1780,71644466,James,742,France,Female,54,7,140960.48,1,1,1,108657.5
1781,69265247,Baird,575,France,Female,33,8,132524.86,3,0,0,195170.42
1782,82193293,Cardenas,402,Spain,Female,75,9,0.0,3,0,1,73412.49
1783,76832184,Blevins,777,France,Male,72,9,73650.05,1,1,0,41536.82
1784,51553029,Ballard,704,Germany,Male,69,4,76227.72,2,1,1,182358.39
1785,26729528,Roberts,849,Spain,Female,21,6,43731.31,2,0,0,34967.86
1786,74914051,Roberts,691,Germany,Female,73,9,0.0,1,1,1,166884.57
1787,38512713,Klein,713,France,Male,79,3,0.0,1,0,1,30042.98
1788,14462966,Reed,629,Germany,Female,41,0,215440.26,2,1,0,131744.87
1789,99267978,Ramos,430,France,Female,51,2,206105.7,1,1,0,30108.16
1790,78682338,Scott,551,France,Female,47,4,27840.31,1,1,0,184617.16
1791,16754510,Mendoza,507,Germany,Female,35,2,32953.77,2,1,0,113001.66
